지점,지점명,일시,합계 일사량(MJ/m2)
159,부산,2019-01,358.64
159,부산,2019-02,379.2
159,부산,2019-03,547.76
159,부산,2019-04,535.46
159,부산,2019-05,749.14
159,부산,2019-06,620.06
159,부산,2019-07,544.77
159,부산,2019-08,594.42
159,부산,2019-09,415.5
159,부산,2019-10,421.23
159,부산,2019-11,341.34
159,부산,2019-12,300.64
159,부산,2020-01,283.59
159,부산,2020-02,373.12
159,부산,2020-03,534.87
159,부산,2020-04,649.75
159,부산,2020-05,645.68
159,부산,2020-06,660.4
159,부산,2020-07,393.46
159,부산,2020-08,582.67
159,부산,2020-09,437.36
159,부산,2020-10,462.44
159,부산,2020-11,339.04
159,부산,2020-12,330.87
159,부산,2021-01,318.28
159,부산,2021-02,393.23
159,부산,2021-03,515.26
159,부산,2021-04,646.07
159,부산,2021-05,585.96
159,부산,2021-06,630.93
159,부산,2021-07,603.76
159,부산,2021-08,500.44
159,부산,2021-09,367.94
159,부산,2021-10,453.21
159,부산,2021-11,359.73
159,부산,2021-12,339.36
159,부산,2022-01,369
159,부산,2022-02,446.81
159,부산,2022-03,479
159,부산,2022-04,611.32
159,부산,2022-05,796.12
159,부산,2022-06,554.45
159,부산,2022-07,622.11
159,부산,2022-08,524.39
159,부산,2022-09,435.03
159,부산,2022-10,459.77
159,부산,2022-11,331.73
159,부산,2022-12,332.4
159,부산,2023-01,362.71
159,부산,2023-02,372.98
159,부산,2023-03,522.09
159,부산,2023-04,577.61
159,부산,2023-05,561.64
159,부산,2023-06,618.05
159,부산,2023-07,513.02
159,부산,2023-08,592.52
159,부산,2023-09,433.06
159,부산,2023-10,491.43
159,부산,2023-11,361.4
159,부산,2023-12,298.41
159,부산,2024-01,342.85
159,부산,2024-02,278.68
159,부산,2024-03,507.97
159,부산,2024-04,527.18
159,부산,2024-05,743.56
159,부산,2024-06,594.02
159,부산,2024-07,546.79
159,부산,2024-08,707.85
159,부산,2024-09,516.15
159,부산,2024-10,355.89
159,부산,2024-11,322.67
159,부산,2024-12,347.86
159,부산,2025-01,371.85
159,부산,2025-02,439.22
159,부산,2025-03,497.38
159,부산,2025-04,648.07
159,부산,2025-05,639.55
159,부산,2025-06,589.51
159,부산,2025-07,753.71
159,부산,2025-08,643.76
159,부산,2025-09,453.33
159,부산,2025-10,337.15
159,부산,2025-11,376.51
159,부산,2025-12,320.77
162,통영,2023-01,183.7
162,통영,2023-02,362.89
162,통영,2023-03,459.12
162,통영,2023-04,516.84
162,통영,2023-05,550.13
162,통영,2023-06,590.24
162,통영,2023-07,421.54
162,통영,2023-08,571.88
162,통영,2023-09,440.24
162,통영,2023-10,469.74
162,통영,2023-11,345.67
162,통영,2023-12,285.73
162,통영,2024-01,320.15
162,통영,2024-02,284.05
162,통영,2024-03,484.78
162,통영,2024-04,485.72
162,통영,2024-05,668.82
162,통영,2024-06,575.13
162,통영,2024-07,471.63
162,통영,2024-08,697.07
162,통영,2024-09,498.53
162,통영,2024-10,369.05
162,통영,2024-11,308.3
162,통영,2024-12,331.14
162,통영,2025-01,355.93
162,통영,2025-02,412.47
162,통영,2025-03,487.91
162,통영,2025-04,602.8
162,통영,2025-05,563.8
162,통영,2025-06,575.88
162,통영,2025-07,728.58
162,통영,2025-08,606.09
162,통영,2025-09,448.03
162,통영,2025-10,361.53
162,통영,2025-11,362.33
162,통영,2025-12,304.99
165,목포,2016-01,196.02
165,목포,2016-02,278.67
165,목포,2016-03,423.08
165,목포,2016-04,435.42
165,목포,2016-05,538.58
165,목포,2016-06,426.94
165,목포,2016-07,463.35
165,목포,2016-08,522.79
165,목포,2016-09,339.28
165,목포,2016-10,248.2
165,목포,2016-11,228.2
165,목포,2016-12,193.92
165,목포,2017-01,234.32
165,목포,2017-02,291.31
165,목포,2017-03,426.17
165,목포,2017-04,496.19
165,목포,2017-05,570.74
165,목포,2017-06,512.28
165,목포,2017-07,436.99
165,목포,2017-08,491.11
165,목포,2017-09,403.89
165,목포,2017-10,313.51
165,목포,2017-11,258.44
165,목포,2017-12,208.31
165,목포,2018-01,238.42
165,목포,2018-02,266.79
165,목포,2018-03,383.44
165,목포,2018-04,482.24
165,목포,2018-05,532.37
165,목포,2018-06,624.44
165,목포,2018-07,673.26
165,목포,2018-08,573.11
165,목포,2018-09,454.79
165,목포,2018-10,437.14
165,목포,2018-11,319.95
165,목포,2018-12,233.59
165,목포,2019-01,303.1
165,목포,2019-02,319.42
165,목포,2019-03,495.34
165,목포,2019-04,480.54
165,목포,2019-05,715.2
165,목포,2019-06,601.63
165,목포,2019-07,515.96
165,목포,2019-08,564.17
165,목포,2019-09,415.8
165,목포,2019-10,401.86
165,목포,2019-11,306.18
165,목포,2019-12,243.62
165,목포,2020-01,234.89
165,목포,2020-02,329.43
165,목포,2020-03,526.44
165,목포,2020-04,664.15
165,목포,2020-05,578.61
165,목포,2020-06,578.39
165,목포,2020-07,398.94
165,목포,2020-08,522.89
165,목포,2020-09,436.02
165,목포,2020-10,448.43
165,목포,2020-11,285.46
165,목포,2020-12,263.19
165,목포,2021-01,275.67
165,목포,2021-02,330.45
165,목포,2021-03,500.49
165,목포,2021-04,599.12
165,목포,2021-05,630.9
165,목포,2021-06,627.6
165,목포,2021-07,574.31
165,목포,2021-08,521.78
165,목포,2021-09,416.72
165,목포,2021-10,433.2
165,목포,2021-11,293.61
165,목포,2021-12,252.92
165,목포,2022-01,314.34
165,목포,2022-02,366.03
165,목포,2022-03,447.57
165,목포,2022-04,636.79
165,목포,2022-05,752.24
165,목포,2022-06,565.37
165,목포,2022-07,591.94
165,목포,2022-08,515.05
165,목포,2022-09,469.23
165,목포,2022-10,476.03
165,목포,2022-11,321.68
165,목포,2022-12,264.96
165,목포,2023-01,294.06
165,목포,2023-02,356.88
165,목포,2023-03,520.23
165,목포,2023-04,520.96
165,목포,2023-05,564.48
165,목포,2023-06,594.75
165,목포,2023-07,455.93
165,목포,2023-08,626.09
165,목포,2023-09,479.19
165,목포,2023-10,468.97
165,목포,2023-11,285.25
165,목포,2023-12,210.27
165,목포,2024-01,276.61
165,목포,2024-02,256.29
165,목포,2024-03,457.33
165,목포,2024-04,501.6
165,목포,2024-05,724.54
165,목포,2024-06,583.78
165,목포,2024-07,519.78
165,목포,2024-08,648.68
165,목포,2024-09,502.43
165,목포,2024-10,359.89
165,목포,2024-11,300.49
165,목포,2024-12,267.62
165,목포,2025-01,308.42
165,목포,2025-02,349.37
165,목포,2025-03,473.24
165,목포,2025-04,630.14
165,목포,2025-05,571.12
165,목포,2025-06,627.78
165,목포,2025-07,687.7
165,목포,2025-08,609.5
165,목포,2025-09,422.04
165,목포,2025-10,382.34
165,목포,2025-11,340.93
165,목포,2025-12,283.86
168,여수,2016-09,3.79
168,여수,2016-10,250.48
168,여수,2016-11,237.92
168,여수,2016-12,205.38
168,여수,2017-01,241.5
168,여수,2017-02,305.33
168,여수,2017-03,399.35
168,여수,2017-04,456.81
168,여수,2017-05,553.15
168,여수,2017-06,503.68
168,여수,2017-07,434.69
168,여수,2017-08,479.52
168,여수,2017-09,373.06
168,여수,2017-10,303.81
168,여수,2017-11,286.46
168,여수,2017-12,224.85
168,여수,2018-01,228.47
168,여수,2018-02,267.2
168,여수,2018-03,367.69
168,여수,2018-04,453.7
168,여수,2018-05,512.09
168,여수,2018-06,534.21
168,여수,2018-07,620.46
168,여수,2018-08,539.31
168,여수,2018-09,365.72
168,여수,2018-10,408.18
168,여수,2018-11,268.6
168,여수,2018-12,224.65
168,여수,2019-01,263.9
168,여수,2019-02,326.19
168,여수,2019-03,478.86
168,여수,2019-04,463.83
168,여수,2019-05,649.3
168,여수,2019-06,560.5
168,여수,2019-07,482.44
168,여수,2019-08,510.1
168,여수,2019-09,365.05
168,여수,2019-10,387.71
168,여수,2019-11,289.84
168,여수,2019-12,229.61
168,여수,2020-01,219.95
168,여수,2020-02,328.98
168,여수,2020-03,492.31
168,여수,2020-04,596.79
168,여수,2020-05,528
168,여수,2020-06,546.54
168,여수,2020-07,351.24
168,여수,2020-08,499.55
168,여수,2020-09,404
168,여수,2020-10,425.21
168,여수,2020-11,284.23
168,여수,2020-12,244.6
168,여수,2021-01,283.73
168,여수,2021-02,316.67
168,여수,2021-03,477.99
168,여수,2021-04,581.71
168,여수,2021-05,588.36
168,여수,2021-06,585.52
168,여수,2021-07,552.23
168,여수,2021-08,449.49
168,여수,2021-09,321.26
168,여수,2021-10,399.2
168,여수,2021-11,333.76
168,여수,2021-12,315.91
168,여수,2022-01,367.34
168,여수,2022-02,435.37
168,여수,2022-03,487.09
168,여수,2022-04,606.55
168,여수,2022-05,755.52
168,여수,2022-06,542.17
168,여수,2022-07,610.48
168,여수,2022-08,521.76
168,여수,2022-09,462.82
168,여수,2022-10,496.18
168,여수,2022-11,336.28
168,여수,2022-12,304.51
168,여수,2023-01,348.21
168,여수,2023-02,369.92
168,여수,2023-03,514.17
168,여수,2023-04,521
168,여수,2023-05,554.98
168,여수,2023-06,585.98
168,여수,2023-07,426.65
168,여수,2023-08,607.82
168,여수,2023-09,475.82
168,여수,2023-10,472.82
168,여수,2023-11,350.79
168,여수,2023-12,281.54
168,여수,2024-01,320.5
168,여수,2024-02,285.87
168,여수,2024-03,497.12
168,여수,2024-04,486.56
168,여수,2024-05,722.77
168,여수,2024-06,581.78
168,여수,2024-07,523.86
168,여수,2024-08,704.43
168,여수,2024-09,522.19
168,여수,2024-10,401.52
168,여수,2024-11,321.17
168,여수,2024-12,327.78
168,여수,2025-01,350.54
168,여수,2025-02,410.33
168,여수,2025-03,487.65
168,여수,2025-04,595.42
168,여수,2025-05,568.12
168,여수,2025-06,601.61
168,여수,2025-07,732.04
168,여수,2025-08,624.99
168,여수,2025-09,456.6
168,여수,2025-10,383.82
168,여수,2025-11,366.72
168,여수,2025-12,308.59
169,흑산도,2016-01,186.3
169,흑산도,2016-02,306.14
169,흑산도,2016-03,526.37
169,흑산도,2016-04,519.41
169,흑산도,2016-05,622.93
169,흑산도,2016-06,514.96
169,흑산도,2016-07,535.41
169,흑산도,2016-08,699.98
169,흑산도,2016-09,433.63
169,흑산도,2016-10,299.74
169,흑산도,2016-11,246.49
169,흑산도,2016-12,211.97
169,흑산도,2017-01,239.28
169,흑산도,2017-02,342.05
169,흑산도,2017-03,524.32
169,흑산도,2017-04,591.9
169,흑산도,2017-05,668.84
169,흑산도,2017-06,604.92
169,흑산도,2017-07,433.73
169,흑산도,2017-08,584.5
169,흑산도,2017-09,507.84
169,흑산도,2017-10,389
169,흑산도,2017-11,307.84
169,흑산도,2017-12,213.45
169,흑산도,2018-01,225.85
169,흑산도,2018-02,325.94
169,흑산도,2018-03,446.76
169,흑산도,2018-04,528.68
169,흑산도,2018-05,503.81
169,흑산도,2018-06,508.25
169,흑산도,2018-07,471.37
169,흑산도,2018-08,417.94
169,흑산도,2018-09,379.74
169,흑산도,2018-10,427.57
169,흑산도,2018-11,303.49
169,흑산도,2018-12,181.62
169,흑산도,2019-01,262.8
169,흑산도,2019-02,313.96
169,흑산도,2019-03,528.58
169,흑산도,2019-04,514.9
169,흑산도,2019-05,709.94
169,흑산도,2019-06,648.45
169,흑산도,2019-07,457.53
169,흑산도,2019-08,578.28
169,흑산도,2019-09,397.8
169,흑산도,2019-10,426.17
169,흑산도,2019-11,267.5
169,흑산도,2019-12,205.68
169,흑산도,2020-01,202.27
169,흑산도,2020-02,292.63
169,흑산도,2020-03,382.5
169,흑산도,2020-04,543.17
169,흑산도,2020-05,559.3
169,흑산도,2020-06,475.94
169,흑산도,2020-07,454.26
169,흑산도,2020-08,442.17
169,흑산도,2020-09,294.51
169,흑산도,2020-10,417.29
169,흑산도,2020-11,209.18
169,흑산도,2020-12,205.38
169,흑산도,2021-01,194.1
169,흑산도,2021-02,286.84
169,흑산도,2021-03,517.44
169,흑산도,2021-04,601.92
169,흑산도,2021-05,661.54
169,흑산도,2021-06,615.48
169,흑산도,2021-07,574.89
169,흑산도,2021-08,528.17
169,흑산도,2021-09,344.47
169,흑산도,2021-10,395.08
169,흑산도,2021-11,295.9
169,흑산도,2021-12,219.11
169,흑산도,2022-01,252.91
169,흑산도,2022-02,335.78
169,흑산도,2022-03,455.39
169,흑산도,2022-04,606.59
169,흑산도,2022-05,708.93
169,흑산도,2022-06,480.09
169,흑산도,2022-07,507.45
169,흑산도,2022-08,453.66
169,흑산도,2022-09,389.63
169,흑산도,2022-10,397.76
169,흑산도,2022-11,286.25
169,흑산도,2022-12,209.91
169,흑산도,2023-01,253.92
169,흑산도,2023-02,349.36
169,흑산도,2023-03,523.56
169,흑산도,2023-04,555.96
169,흑산도,2023-05,559.36
169,흑산도,2023-06,528.75
169,흑산도,2023-07,367.26
169,흑산도,2023-08,526.59
169,흑산도,2023-09,341.53
169,흑산도,2023-10,430.76
169,흑산도,2023-11,232.82
169,흑산도,2023-12,178.75
169,흑산도,2024-01,239.06
169,흑산도,2024-02,258.76
169,흑산도,2024-03,467.25
169,흑산도,2024-04,545.37
169,흑산도,2024-05,716.08
169,흑산도,2024-06,591.6
169,흑산도,2024-07,470.47
169,흑산도,2024-08,712.84
169,흑산도,2024-09,551.38
169,흑산도,2024-10,346.82
169,흑산도,2024-11,287.94
169,흑산도,2024-12,230.14
169,흑산도,2025-01,270.7
169,흑산도,2025-02,326.67
169,흑산도,2025-03,482.34
169,흑산도,2025-04,601.55
169,흑산도,2025-05,581.16
169,흑산도,2025-06,553.35
169,흑산도,2025-07,684.34
169,흑산도,2025-08,594.03
169,흑산도,2025-09,409.55
169,흑산도,2025-10,373.84
169,흑산도,2025-11,331.8
169,흑산도,2025-12,230.71
170,완도,2022-12,.22
170,완도,2024-03,64.89
170,완도,2024-04,486.25
170,완도,2024-05,698.46
170,완도,2024-06,548.54
170,완도,2024-07,536.04
170,완도,2024-08,685.58
170,완도,2024-09,489.69
170,완도,2024-10,356.12
170,완도,2024-11,299.47
170,완도,2024-12,273.02
170,완도,2025-01,317.07
170,완도,2025-02,352.21
170,완도,2025-03,456.31
170,완도,2025-04,610.26
170,완도,2025-05,565.67
170,완도,2025-06,574.98
170,완도,2025-07,721.29
170,완도,2025-08,590.31
170,완도,2025-09,420.41
170,완도,2025-10,390.47
170,완도,2025-11,338.94
170,완도,2025-12,297.06
172,고창,2016-01,244.57
172,고창,2016-02,333.47
172,고창,2016-03,518.2
172,고창,2016-04,525.6
172,고창,2016-05,676.55
172,고창,2016-06,529.07
172,고창,2016-07,573.87
172,고창,2016-08,612.33
172,고창,2016-09,413.36
172,고창,2016-10,307.48
172,고창,2016-11,277.04
172,고창,2016-12,212.91
172,고창,2017-01,212.27
172,고창,2017-02,271.06
172,고창,2017-03,393.17
172,고창,2017-04,444.51
172,고창,2017-05,519.03
172,고창,2017-06,480.25
172,고창,2017-07,367.52
172,고창,2017-08,420.5
172,고창,2017-09,363.99
172,고창,2017-10,278.43
172,고창,2017-11,237.2
172,고창,2017-12,179.42
172,고창,2018-01,205.03
172,고창,2018-02,256.91
172,고창,2018-03,353.52
172,고창,2018-04,415.94
172,고창,2018-05,428.52
172,고창,2018-06,452.34
172,고창,2018-07,501.83
172,고창,2018-08,437.19
172,고창,2018-09,339.42
172,고창,2018-10,323.63
172,고창,2018-11,233.1
172,고창,2018-12,190.55
172,고창,2019-01,234.59
172,고창,2019-02,253.57
172,고창,2019-03,371.54
172,고창,2019-04,369.05
172,고창,2019-05,543.51
172,고창,2019-06,447.02
172,고창,2019-07,393.61
172,고창,2019-08,411.07
172,고창,2019-09,349.06
172,고창,2019-10,550.39
172,고창,2019-11,414.75
172,고창,2019-12,204
172,고창,2020-01,177.44
172,고창,2020-02,257.76
172,고창,2020-03,404.36
172,고창,2020-04,503.29
172,고창,2020-05,437.58
172,고창,2020-06,423.26
172,고창,2020-07,299.53
172,고창,2020-08,386.87
172,고창,2020-09,322.06
172,고창,2020-10,335.68
172,고창,2020-11,192.64
172,고창,2020-12,267.08
172,고창,2021-01,277.59
172,고창,2021-02,327.95
172,고창,2021-03,500.63
172,고창,2021-04,606.8
172,고창,2021-05,616.69
172,고창,2021-06,631.7
172,고창,2021-07,621.75
172,고창,2021-08,497.4
172,고창,2021-09,426.77
172,고창,2021-10,434.83
172,고창,2021-11,287.46
172,고창,2021-12,251.42
172,고창,2022-01,319.71
172,고창,2022-02,386.39
172,고창,2022-03,446.68
172,고창,2022-04,643.51
172,고창,2022-05,782.1
172,고창,2022-06,589.25
172,고창,2022-07,579.39
172,고창,2022-08,507.23
172,고창,2022-09,472.34
172,고창,2022-10,478.75
172,고창,2022-11,324.11
172,고창,2022-12,267.67
172,고창,2023-01,299.87
172,고창,2023-02,370.98
172,고창,2023-03,548.26
172,고창,2023-04,518.48
172,고창,2023-05,578.41
172,고창,2023-06,597.54
172,고창,2023-07,220.44
172,고창,2023-08,615.23
172,고창,2023-09,467.62
172,고창,2023-10,459.88
172,고창,2023-11,283.07
172,고창,2023-12,194.62
172,고창,2024-01,283.22
172,고창,2024-02,266.78
172,고창,2024-03,467.86
172,고창,2024-04,528.28
172,고창,2024-05,352.75
172,고창,2024-06,598.6
172,고창,2024-07,490.57
172,고창,2024-08,629.01
172,고창,2024-09,509.28
172,고창,2024-10,369.46
172,고창,2024-11,299.75
172,고창,2024-12,248.99
172,고창,2025-01,298.21
172,고창,2025-02,354.88
172,고창,2025-03,498.85
172,고창,2025-04,635.92
172,고창,2025-05,589.86
172,고창,2025-06,645.58
172,고창,2025-07,700.41
172,고창,2025-08,607.38
172,고창,2025-09,340.1
172,고창,2025-10,349.15
172,고창,2025-11,338.65
172,고창,2025-12,270.22
174,순천,2017-05,0
174,순천,2017-11,0
177,홍성,2016-01,247.18
177,홍성,2016-02,324.75
177,홍성,2016-03,520.01
177,홍성,2016-04,541.42
177,홍성,2016-05,687.25
177,홍성,2016-06,596.49
177,홍성,2016-07,502.82
177,홍성,2016-08,426.11
177,홍성,2016-09,412.97
177,홍성,2016-10,320.79
177,홍성,2016-11,264.92
177,홍성,2016-12,228.04
177,홍성,2017-01,250.77
177,홍성,2017-02,354.79
177,홍성,2017-03,519.5
177,홍성,2017-04,612.5
177,홍성,2017-05,710.74
177,홍성,2017-06,671.97
177,홍성,2017-07,425.01
177,홍성,2017-08,456.34
177,홍성,2017-09,503.02
177,홍성,2017-10,381.87
177,홍성,2017-11,289.31
177,홍성,2017-12,251.1
177,홍성,2018-01,281.51
177,홍성,2018-02,357.09
177,홍성,2018-03,458.23
177,홍성,2018-04,541.35
177,홍성,2018-05,588.34
177,홍성,2018-06,609.02
177,홍성,2018-07,653.91
177,홍성,2018-08,544.58
177,홍성,2018-09,471.25
177,홍성,2018-10,414.05
177,홍성,2018-11,265.01
177,홍성,2018-12,251.13
177,홍성,2019-01,294.8
177,홍성,2019-02,322.16
177,홍성,2019-03,476.18
177,홍성,2019-04,503.99
177,홍성,2019-05,732.42
177,홍성,2019-06,614.43
177,홍성,2019-07,502.5
177,홍성,2019-08,580.27
177,홍성,2019-09,369.16
177,홍성,2019-10,387.08
177,홍성,2019-11,275.93
177,홍성,2019-12,222.63
177,홍성,2020-01,246.57
177,홍성,2020-02,324.04
177,홍성,2020-03,528.2
177,홍성,2020-04,668.3
177,홍성,2020-05,592.68
177,홍성,2020-06,586.28
177,홍성,2020-07,418.27
177,홍성,2020-08,419.97
177,홍성,2020-09,446.43
177,홍성,2020-10,418.15
177,홍성,2020-11,264.39
177,홍성,2020-12,250.25
177,홍성,2021-01,265.28
177,홍성,2021-02,349.25
177,홍성,2021-03,459.99
177,홍성,2021-04,555.23
177,홍성,2021-05,560.09
177,홍성,2021-06,587.46
177,홍성,2021-07,616.54
177,홍성,2021-08,452
177,홍성,2021-09,433.57
177,홍성,2021-10,384.72
177,홍성,2021-11,265.38
177,홍성,2021-12,230.63
177,홍성,2022-01,306.13
177,홍성,2022-02,361.57
177,홍성,2022-03,419.95
177,홍성,2022-04,619.48
177,홍성,2022-05,778.65
177,홍성,2022-06,514.4
177,홍성,2022-07,559.15
177,홍성,2022-08,427.66
177,홍성,2022-09,469.67
177,홍성,2022-10,418.64
177,홍성,2022-11,283.25
177,홍성,2022-12,234.19
177,홍성,2023-01,281.58
177,홍성,2023-02,357.29
177,홍성,2023-03,509.14
177,홍성,2023-04,530.81
177,홍성,2023-05,584.76
177,홍성,2023-06,608.38
177,홍성,2023-07,476.8
177,홍성,2023-08,528.51
177,홍성,2023-09,415.28
177,홍성,2023-10,420.75
177,홍성,2023-11,262.7
177,홍성,2023-12,181.53
177,홍성,2024-01,248.98
177,홍성,2024-02,238.59
177,홍성,2024-03,459.36
177,홍성,2024-04,519.68
177,홍성,2024-05,663.35
177,홍성,2024-06,702.15
177,홍성,2024-07,461.43
177,홍성,2024-08,576.94
177,홍성,2024-09,451.91
177,홍성,2024-10,341.06
177,홍성,2024-11,278.25
177,홍성,2024-12,235.85
177,홍성,2025-01,284.71
177,홍성,2025-02,382.33
177,홍성,2025-03,493.15
177,홍성,2025-04,608.05
177,홍성,2025-05,570.24
177,홍성,2025-06,600.49
177,홍성,2025-07,652.23
177,홍성,2025-08,574.98
177,홍성,2025-09,380.58
177,홍성,2025-10,305.7
177,홍성,2025-11,321.73
177,홍성,2025-12,247.32
181,서청주,2023-05,673.4
181,서청주,2023-06,696.48
181,서청주,2023-07,531.62
181,서청주,2023-08,572.52
181,서청주,2023-09,471.28
181,서청주,2023-10,453.18
181,서청주,2023-11,294.61
181,서청주,2023-12,223
181,서청주,2024-01,260.59
181,서청주,2024-02,251.04
181,서청주,2024-03,477.89
181,서청주,2024-04,536.17
181,서청주,2024-05,714.54
181,서청주,2024-06,708.86
181,서청주,2024-07,496.45
181,서청주,2024-08,648.65
181,서청주,2024-09,447.35
181,서청주,2024-10,332.83
181,서청주,2024-11,298.11
181,서청주,2024-12,273.6
181,서청주,2025-01,288.76
181,서청주,2025-02,404.18
181,서청주,2025-03,490.75
181,서청주,2025-04,621.41
181,서청주,2025-05,586.3
181,서청주,2025-06,613.1
181,서청주,2025-07,664.83
181,서청주,2025-08,591.62
181,서청주,2025-09,388.34
181,서청주,2025-10,313.44
181,서청주,2025-11,340.66
181,서청주,2025-12,251.56
184,제주,2016-01,132.75
184,제주,2016-02,268.97
184,제주,2016-03,479.48
184,제주,2016-04,483.09
184,제주,2016-05,591.9
184,제주,2016-06,451.38
184,제주,2016-07,610.55
184,제주,2016-08,631.34
184,제주,2016-09,367.08
184,제주,2016-10,276.31
184,제주,2016-11,247.4
184,제주,2016-12,203.16
184,제주,2017-01,201.43
184,제주,2017-02,307.85
184,제주,2017-03,433.79
184,제주,2017-04,545.76
184,제주,2017-05,682.11
184,제주,2017-06,584.91
184,제주,2017-07,617.2
184,제주,2017-08,619.22
184,제주,2017-09,414.01
184,제주,2017-10,316.02
184,제주,2017-11,288.3
184,제주,2017-12,183.32
184,제주,2018-01,184.41
184,제주,2018-02,286.47
184,제주,2018-03,450.58
184,제주,2018-04,550.16
184,제주,2018-05,543.09
184,제주,2018-06,576.1
184,제주,2018-07,632.09
184,제주,2018-08,613.7
184,제주,2018-09,386.19
184,제주,2018-10,371.85
184,제주,2018-11,294.87
184,제주,2018-12,155.8
184,제주,2019-01,222.25
184,제주,2019-02,262.06
184,제주,2019-03,464.14
184,제주,2019-04,523.03
184,제주,2019-05,682.44
184,제주,2019-06,594.51
184,제주,2019-07,536.39
184,제주,2019-08,519.94
184,제주,2019-09,369.79
184,제주,2019-10,368.14
184,제주,2019-11,289.92
184,제주,2019-12,174.39
184,제주,2020-01,163.1
184,제주,2020-02,283.9
184,제주,2020-03,463.7
184,제주,2020-04,631.61
184,제주,2020-05,614.98
184,제주,2020-06,514.61
184,제주,2020-07,466.66
184,제주,2020-08,609.75
184,제주,2020-09,376.53
184,제주,2020-10,404.97
184,제주,2020-11,268.92
184,제주,2020-12,205.64
184,제주,2021-01,216.43
184,제주,2021-02,311.14
184,제주,2021-03,453.55
184,제주,2021-04,589.31
184,제주,2021-05,645.53
184,제주,2021-06,604.98
184,제주,2021-07,551.05
184,제주,2021-08,500.53
184,제주,2021-09,368.49
184,제주,2021-10,398.98
184,제주,2021-11,273.16
184,제주,2021-12,167
184,제주,2022-01,193.02
184,제주,2022-02,253.06
184,제주,2022-03,409.19
184,제주,2022-04,599.27
184,제주,2022-05,653.49
184,제주,2022-06,611.4
184,제주,2022-07,622.55
184,제주,2022-08,598.05
184,제주,2022-09,362.34
184,제주,2022-10,410.5
184,제주,2022-11,271.26
184,제주,2022-12,137.02
184,제주,2023-01,182.43
184,제주,2023-02,266.67
184,제주,2023-03,472.5
184,제주,2023-04,514.91
184,제주,2023-05,523.18
184,제주,2023-06,519.52
184,제주,2023-07,487.49
184,제주,2023-08,609.82
184,제주,2023-09,483.91
184,제주,2023-10,464.83
184,제주,2023-11,238.2
184,제주,2023-12,148.86
184,제주,2024-01,176.86
184,제주,2024-02,152.32
184,제주,2024-03,409.42
184,제주,2024-04,417.26
184,제주,2024-05,677.83
184,제주,2024-06,477.43
184,제주,2024-07,554.79
184,제주,2024-08,632.4
184,제주,2024-09,442.14
184,제주,2024-10,262.58
184,제주,2024-11,237.93
184,제주,2024-12,169.61
184,제주,2025-01,219.4
184,제주,2025-02,229.45
184,제주,2025-03,394.06
184,제주,2025-04,625.63
184,제주,2025-05,571.77
184,제주,2025-06,606.8
184,제주,2025-07,650.5
184,제주,2025-08,598.72
184,제주,2025-09,419.96
184,제주,2025-10,344.23
184,제주,2025-11,290.24
184,제주,2025-12,224.11
185,고산,2016-01,118.54
185,고산,2016-02,201.1
185,고산,2016-03,343.8
185,고산,2016-04,336.98
185,고산,2016-05,393.18
185,고산,2016-06,334.24
185,고산,2016-07,411.35
185,고산,2016-08,473.48
185,고산,2016-09,276.77
185,고산,2016-10,222.99
185,고산,2016-11,178.24
185,고산,2016-12,151.16
185,고산,2017-01,168.42
185,고산,2017-02,232.06
185,고산,2017-03,319.64
185,고산,2017-04,374.44
185,고산,2017-05,438.06
185,고산,2017-06,386.32
185,고산,2017-07,403.63
185,고산,2017-08,432
185,고산,2017-09,295.21
185,고산,2017-10,260.44
185,고산,2017-11,213.56
185,고산,2017-12,141.71
185,고산,2018-01,150.58
185,고산,2018-02,248.8
185,고산,2018-03,426.93
185,고산,2018-04,515.4
185,고산,2018-05,451.38
185,고산,2018-06,525.16
185,고산,2018-07,622.74
185,고산,2018-08,601.57
185,고산,2018-09,394.68
185,고산,2018-10,390.77
185,고산,2018-11,292.36
185,고산,2018-12,158.62
185,고산,2019-01,241.68
185,고산,2019-02,261.06
185,고산,2019-03,447.56
185,고산,2019-04,496.18
185,고산,2019-05,615.43
185,고산,2019-06,518.03
185,고산,2019-07,431.57
185,고산,2019-08,519.48
185,고산,2019-09,393.46
185,고산,2019-10,377.19
185,고산,2019-11,290.87
185,고산,2019-12,179.85
185,고산,2020-01,176.89
185,고산,2020-02,297.91
185,고산,2020-03,446.79
185,고산,2020-04,597.68
185,고산,2020-05,527.07
185,고산,2020-06,439.79
185,고산,2020-07,410.76
185,고산,2020-08,549.59
185,고산,2020-09,385.26
185,고산,2020-10,412.32
185,고산,2020-11,271.98
185,고산,2020-12,209.24
185,고산,2021-01,220.48
185,고산,2021-02,308.67
185,고산,2021-03,450.07
185,고산,2021-04,549.04
185,고산,2021-05,582.95
185,고산,2021-06,569.36
185,고산,2021-07,473.77
185,고산,2021-08,463.62
185,고산,2021-09,381.35
185,고산,2021-10,419.4
185,고산,2021-11,284.91
185,고산,2021-12,211.74
185,고산,2022-01,250.23
185,고산,2022-02,290.4
185,고산,2022-03,407.52
185,고산,2022-04,585.05
185,고산,2022-05,650.8
185,고산,2022-06,515.65
185,고산,2022-07,593.74
185,고산,2022-08,540.24
185,고산,2022-09,410.16
185,고산,2022-10,434.36
185,고산,2022-11,300.41
